win;winner;loser;diff_h;diff_w;diff_r;diff_byear
0;Terrance McKinney;Matt Frevola;1.0;0;2;4.262921209881107
0;Casey O'Neill;Lara Procopio;2.0;0;2;1.8973695558430357
0;Steven Peterson;Chase Hooper;-3.0;0;-4;-9.292456381718996
0;Fares Ziam;Luigi Vendramini;5.0;0;2;1.1773000130050584
0;Carlos Felipe;Jake Collier;-3.0;15;-3;6.215048905863912
0;Islam Makhachev;Thiago Moises;1.0;0;0;-3.403218409686715
0;Miesha Tate;Marion Reneau;-0.0;0;-3;9.161036845383547
0;Mateusz Gamrot;Jeremy Stephens;1.0;10;-1;4.547663538607911
0;Rodolfo Vieira;Dustin Stoltzfus;-0.0;0;-2;-2.1383053724580243
0;Billy Quarantillo;Gabriel Benitez;2.0;0;-1;0.48187163322997734
0;Daniel Rodriguez;Preston Parsons;2.0;0;3;-8.536794047790167
0;Amanda Lemos;Montserrat Conejo;4.0;0;4;-5.70579820256405
0;Sergey Morozov;Khalid Taha;1.0;0;-2;-2.6721972388207833
0;Malcolm Gordon;Francisco Figueiredo;1.0;0;3;0.5694846574536095
0;Rodrigo Nascimento;Alan Baudot;-1.0;3;1;4.818716332299774
0;Dustin Poirier;Conor McGregor;-0.0;0;-2;0.517464424320828
0;Dustin Poirier;Conor McGregor;-0.0;0;-2;0.517464424320828
0;Gilbert Burns;Stephen Thompson;-2.0;0;-4;3.436073293770577
0;Tai Tuivasa;Greg Hardy;-3.0;-1;-5;4.632538655824555
0;Irene Aldana;Yana Kunitskaya;3.0;0;0;-1.629054669158162
0;Sean O'Malley;Kris Moutinho;4.0;0;4;2.2067530476327373
0;Max Griffin;Carlos Condit;-3.0;0;1;1.5934618780673115
0;Michel Pereira;Niko Price;1.0;0;-3;4.019247486259129
0;Ilia Topuria;Ryan Hall;-3.0;10;-1;11.912633387406997
0;Dricus Du Plessis;Trevin Giles;1.0;0;2;1.440139085675955
0;Jennifer Maia;Jessica Eye;-2.0;0;-2;2.1958014196047833
0;Brad Tavares;Omari Akhmedov;1.0;0;1;0.19165349048919553
0;Zhalgas Zhumagulov;Jerome Rivera;-6.0;0;-6;-6.644900305961108
0;Jared Cannonier;Kelvin Gastelum;2.0;0;6;-7.605905665414074
0;Mark Madsen;Clay Guida;1.0;0;2;2.792665147128278
0;Parker Porter;Chase Sherman;-4.0;15;-3;-4.569566794663819
0;Saidyokub Kakhramonov;Trevin Jones;1.0;0;-1;5.2786847094738425
0;Vinc Pichel;Austin Hubbard;-0.0;0;1;-9.078899635173892
0;Alexandre Pantoja;Brandon Royval;-4.0;0;-1;-2.335434676961197
0;Austin Lingo;Luis Saldana;-1.0;0;-3;3.4497628288055195
0;Brian Kelleher;Domingo Pilarte;-6.0;10;-7;-3.381315153630807
0;Josiane Nunes;Bea Malecki;-7.0;10;-7;2.335434676961197
0;William Knight;Fabio Cherant;-3.0;0;-1;-6.644900305961108
0;Ignacio Bahamondes;Roosevelt Roberts;1.0;0;2;3.5401137600361405
0;Ramiz Brahimaj;Sasha Palatnikov;-3.0;0;0;3.6770091103855655
0;Ciryl Gane;Derrick Lewis;1.0;-15;2;5.174644243208279
0;Jose Aldo;Pedro Munhoz;1.0;0;5;0.005475814013977016
0;Vicente Luque;Michael Chiesa;-2.0;0;0;3.9727030671403245
0;Tecia Torres;Angela Hill;-2.0;0;-4;4.591470050719727
0;Song Yadong;Casey Kenney;1.0;0;-1;6.705134260114855
0;TJ Dillashaw;Cory Sandhagen;-5.0;0;-3;-6.198621463821981
0;Raulian Paiva;Kyler Phillips;-0.0;0;-3;0.3477141898875405
0;Darren Elkins;Darrick Minner;3.0;0;2;-5.949471926186027
0;Rafael Fiziev;Bobby Green;-2.0;0;0;6.486101699555775
0;Vince Morales;Drako Rodriguez;-1.0;0;1;-5.593544015277521
0;Alonzo Menifield;Ed Herman;-1.0;0;-1;7.041896821974442
0;Maycee Barber;Miranda Maverick;2.0;0;0;0.8788681492433109
0;Adrian Yanez;Randy Costa;-2.0;0;-3;-0.5996016345304832
0;Brendan Allen;Punahele Soriano;3.0;0;3;3.096572824904002
0;Jessica Penne;Karolina Kowalkiewicz;2.0;0;3;-2.707790029911634
0;Manel Kape;Ode Osbourne;-2.0;0;-5;1.8480872297172426
0;Miles Johns;Anderson Dos Santos;2.0;0;-4;8.681903119160557
0;Nassourdine Imavov;Ian Heinisch;4.0;0;3;6.56823890976543
0;Mickey Gall;Jordan Williams;1.0;-15;-1;1.2758646652566445
0;Julio Arce;Andre Ewell;-1.0;-10;-5;1.7659500195075875
0;Melissa Gatto;Victoria Leonardo;-0.0;0;5;6.206835184842947
0;Johnny Munoz;Jamey Simmons;3.0;0;1;0.4325893071041842
0;Sijara Eubanks;Elise Reed;1.0;10;4;-7.608643572421062
0;Diana Belbita;Hannah Goldy;3.0;0;7;4.106860510482761
0;Ciryl Gane;Alexander Volkov;-3.0;-5;1;1.4647802487388515
0;Tanner Boser;Ovince Saint Preux;-1.0;50;-5;8.317761487231087
0;Timur Valiev;Raoni Barcelos;-1.0;0;0;2.7214795649465766
0;Andre Fili;Daniel Pineda;4.0;0;5;4.884426100467498
0;Tim Means;Nicolas Dalby;3.0;0;1;-0.7392348918868971
0;Renato Moicano;Jai Herbert;-2.0;0;-5;1.0212393136067133
0;Kennedy Nzechukwu;Danilo Marques;-1.0;0;6;6.464198443499867
0;Shavkat Rakhmonov;Michel Prazeres;7.0;0;10;13.2459940998104
0;Jeremiah Wells;Warlley Alves;-2.0;0;2;-4.180783999671451
0;Marcin Prachnio;Ike Villanueva;2.0;0;1;4.276610744916049
0;Julia Avila;Julija Stoliarenko;-0.0;0;2;-4.909067263530394
0;Charles Rosa;Justin Jaynes;2.0;0;1;-2.9624153815615655
0;Damir Hadzovic;Yancy Medeiros;-1.0;0;-5;-1.0814732677604606
0;Derek Brunson;Darren Till;1.0;0;3;-8.97212126190134
0;Tom Aspinall;Serghei Spivac;2.0;-4;0;-1.7878532755634955
0;Alex Morono;David Zawada;-1.0;0;-3;0.04106860510482761
0;Khalil Rountree Jr.;Modestas Bukauskas;-2.0;0;-2;-3.9562756250983937
0;Paddy Pimblett;Luigi Vendramini;2.0;0;0;-1.034928848641656
0;Molly McCann;Ji Yeon Kim;-3.0;0;-10;0.5421055873837245
0;Sean Strickland;Uriah Hall;1.0;0;-3;6.576452630786395
0;Cheyanne Vlismas;Gloria de Paula;-2.0;0;-4;0.04106860510482761
0;Jairzinho Rozenstruik;Augusto Sakai;-1.0;-23;1;-3.1431172440228066
0;Marcin Tybura;Walt Harris;-2.0;-1;1;2.417571887170852
0;Roman Dolidze;Laureano Staropoli;1.0;0;5;-4.6215870277966005
0;Jack Shore;Liudvik Sholinian;-2.0;0;0;5.045962613879819
0;Julian Erosa;Charles Jourdain;4.0;0;5;-6.324565186143452
0;Marc-Andre Barriault;Dalcha Lungiambula;5.0;0;-2;2.5544672375202775
0;Jared Gooden;Niklas Stolze;-0.0;0;2;0.9363641963900696
0;Melsik Baghdasaryan;Collin Anglin;-0.0;0;-1;-1.0650458257185296
0;Jason Witt;Bryan Barberena;-2.0;0;-2;-2.486019562345565
0;Santiago Ponzinibbio;Miguel Baeza;-2.0;0;-1;-5.9084033210812
0;Gregory Rodrigues;Dusko Todorovic;2.0;0;1;-2.2505595597445534
0;Montana De La Rosa;Ariane Lipski;1.0;0;1;1.051356290683587
0;Chris Gruetzemacher;Rafa Garcia;1.0;0;-2;-8.137059624769845
0;Danny Chavez;Kai Kamaka;1.0;0;-2;-7.813986597945201
0;Jinh Yu Frey;Ashley Yoder;-4.0;0;-4;-2.417571887170852
0;Ilir Latifi;Tanner Boser;-4.0;-25;-2;-9.013189867006167
0;Muslim Salikhov;Francisco Trinaldo;2.0;0;0;5.793411226787682
0;Kamuela Kirk;Makwan Amirkhani;-0.0;0;3;5.426531687851222
0;Zarrukh Adashev;Ryan Benoit;-0.0;0;-3;2.9268225904707146
0;Phil Rowe;Orion Cosce;4.0;0;9;-3.991868416189244
0;Giga Chikadze;Edson Barboza;1.0;0;-1;2.592797935618117
0;Bryan Battle;Gilbert Urbina;-2.0;0;2;-1.5387037379275412
0;Ricky Turcios;Brady Hiestand;1.0;0;0;-5.900189600060234
0;Alan Patrick;Mason Jones;1.0;0;0;-11.770262223043595
0;Manon Fiorot;Tabatha Ricci;6.0;10;4;-5.010369822788969
0;Sean Woodson;Youssef Zalal;4.0;0;6;-4.243755860832187
0;Claudio Puelles;Jordan Leavitt;1.0;0;1;0.8870818702642764
0;Daniel Rodriguez;Kevin Lee;4.0;0;-3;-5.678419132494165
0;Andre Petroski;Micheal Gillmore;1.0;15;1;4.208163069741336
0;Gerald Meerschaert;Makhmud Muradov;-1.0;0;2;-2.1437811864720016
0;Abdul Razak Alhassan;Alessio Di Chirico;-2.0;0;-1;-4.336844699069796
0;Wellington Turman;Sam Alvey;-2.0;0;-3;10.212393136067133
0;Dustin Jacoby;Darren Stewart;3.0;0;2;-2.7379070069885074
0;JJ Aldrich;Vanessa Demopoulos;3.0;0;8;4.019247486259129
0;Pat Sabatini;Jamall Emmers;-2.0;0;-4;1.2950300143055642
0;Mana Martinez;Guido Cannetti;4.0;0;2;16.265905528518722
0;Alexander Volkanovski;Brian Ortega;-2.0;0;2;-2.395668631114944
0;Valentina Shevchenko;Lauren Murphy;-0.0;0;-1;4.613373306775635
0;Robbie Lawler;Nick Diaz;-2.0;0;-2;-1.3689535034942537
0;Curtis Blaydes;Jairzinho Rozenstruik;2.0;23;2;2.924084683463726
0;Jessica Andrade;Cynthia Calvillo;-3.0;0;-2;4.202687255727359
0;Merab Dvalishvili;Marlon Moraes;-0.0;0;1;2.707790029911634
0;Dan Hooker;Nasrat Haqparast;2.0;-10;3;-5.519620526088832
0;Chris Daukaus;Shamil Abdurakhimov;-0.0;15;0;8.063136135581155
0;Taila Santos;Roxanne Modafferi;-1.0;0;-1;10.743547095422905
0;Jalin Turner;Uros Medic;2.0;0;6;2.061643976262346
0;Nick Maximov;Cody Brundage;-0.0;0;4;3.6058235282038646
0;Matthew Semelsberger;Martin Sano;2.0;0;0;1.4866835047947597
0;Jonathan Pearce;Omar Morales;1.0;0;-2;6.538121932688556
0;Anthony Smith;Ryan Spann;-1.0;0;-3;-3.0774074758550825
0;Ion Cutelaba;Devin Clark;1.0;0;0;3.674271203378577
0;Ariane Lipski;Mandy Bohm;-1.0;0;-4;4.492905398468141
0;Arman Tsarukyan;Christos Giagos;-3.0;0;1;6.71608588814281
0;Nate Maness;Tony Gravely;5.0;0;3;-0.2546253516499312
0;Joaquin Buckley;Antonio Arroyo;-5.0;0;3;4.821454239306762
0;Tafon Nchukwi;Mike Rodriguez;-4.0;0;-5;5.875548436997337
0;Raquel Pennington;Pannie Kianzad;-0.0;0;1;-3.2553714313093356
0;Rong Zhu;Brandon Jenkins;-3.0;0;0;8.435491488531593
0;Montel Jackson;JP Buys;5.0;0;8;-4.016509579252141
0;Erin Blanchfield;Sarah Alpar;-0.0;-10;3;7.923502878224741
0;Carlston Harris;Impa Kasanganay;1.0;0;1;-6.527170304660602
0;Gustavo Lopez;Alatengheili;-0.0;0;1;-2.464116306289657
0;Hannah Goldy;Emily Whitmire;-1.0;-10;-2;0.9856465225158627
0;Marina Rodriguez;Mackenzie Dern;2.0;0;2;-5.902927507067222
0;Randy Brown;Jared Gooden;3.0;0;1;-3.4114321307076807
0;Matheus Nicolau;Tim Elliott;-1.0;0;0;6.0370849504096595
0;Mariya Agapova;Sabina Mazo;-1.0;0;-2;0.035592791090850597
0;Chris Gutierrez;Felipe Colares;1.0;0;-2;-2.940512125505657
0;Alexandr Romanov;Jared Vanderaa;-2.0;-3;-5;-1.418235829620047
0;Damon Jackson;Charles Rosa;2.0;0;2;1.957603509996783
0;Loopy Godinez;Silvana Gomez Juarez;-1.0;0;-4;8.75035079433527
0;Steve Garcia;Charlie Ontiveros;-2.0;-30;-3;0.8843439632572879
0;Norma Dumont;Aspen Ladd;1.0;10;1;-4.4135060952654745
0;Andrei Arlovski;Carlos Felipe;3.0;-5;2;-15.937356687680102
0;Jim Miller;Erick Gonzalez;-3.0;0;-4;-8.391684976419777
0;Manon Fiorot;Mayra Bueno Silva;1.0;-10;-1;-1.5085867608506678
0;Nate Landwehr;Ludovit Klein;2.0;-10;0;-6.71334798113582
0;Bruno Silva;Andrew Sanchez;-9.0;-60;-9;1.935700253940875
0;Danny Roberts;Ramazan Emeev;3.0;0;-2;0.14237116436340239
0;Luana Carolina;Loopy Godinez;4.0;10;8;-0.23819790960800016
0;Batgerel Danaa;Brandon Davis;-3.0;0;-2;-0.8432753581524604
0;Ariane Carnelossi;Istela Nunes;-2.0;0;-5;0.3203351198176554
0;Thiago Santos;Johnny Walker;-4.0;0;-6;-8.227410556000466
0;Kevin Holland;Kyle Daukaus;-0.0;0;5;-0.3121213987966899
0;Marvin Vettori;Paulo Costa;-1.0;0;2;2.417571887170852
0;Grant Dawson;Ricky Glenn;-2.0;0;2;4.859784937404601
0;Niko Price;Alex Oliveira;1.0;0;0;1.6044135060952656
0;Krzysztof Jotko;Misha Cirkunov;-2.0;0;0;2.475067934317611
0;Alexander Hernandez;Mike Breeden;-1.0;0;2;3.447024921798531
0;Jessica-Rose Clark;Joselyne Edwards;-3.0;0;-6;-7.835889854001109
0;Alex Caceres;SeungWoo Choi;-2.0;0;-1;-4.372437490160647
0;Jared Gordon;Joe Solecki;-0.0;0;-2;-4.97203912469113
0;Casey O'Neill;Antonina Shevchenko;-2.0;0;2;12.87911456087394
0;Karol Rosa;Bethe Correia;-0.0;0;3;11.523850592414629
0;Francisco Trinaldo;Dwight Grant;-4.0;0;-6;-6.058988206465568
0;Nicolae Negumereanu;Ike Villanueva;-1.0;0;5;10.417736161591272
0;Gregory Rodrigues;Junyong Park;5.0;0;2;0.9719569874809202
0;Jamie Mullarkey;Devonte Smith;3.0;0;-2;1.0486183836765983
0;Douglas Silva de Andrade;Gaetano Pirrello;-0.0;0;3;-6.852981238492235
0;Stephanie Egger;Shanna Young;-1.0;10;3;-2.524350260443404
0;Mason Jones;David Onama;-1.0;10;0;0.8843439632572879
0;Tabatha Ricci;Maria Oliveira;-4.0;0;-8;-1.8070186246124151
0;Jamie Pickett;Laureano Staropoli;1.0;0;9;-4.498381212482118
0;Alejandro Perez;Johnny Eduardo;-1.0;0;-4;11.08304756428948
0;Jai Herbert;Khama Worthy;2.0;0;3;1.5770344360253803
0;Jeff Molina;Daniel Da Silva;-0.0;0;-1;1.1143281518443227
0;Randa Markos;Livinha Souza;1.0;0;0;-5.582592387249567
0;Jonathan Martinez;Zviad Lazishvili;2.0;0;1;2.486019562345565
0;Max Holloway;Yair Rodriguez;-0.0;0;-2;-0.8405374511454718
0;Marcos Rogerio de Lima;Ben Rothwell;-3.0;-12;-3;3.6879607384135196
0;Felicia Spencer;Leah Letson;-1.0;0;-3;-1.7276193214097484
0;Khaos Williams;Miguel Baeza;-2.0;0;3;1.5989376920812886
0;Song Yadong;Julio Arce;1.0;0;-3;8.098728926672006
0;Joel Alvarez;Thiago Moises;6.0;0;7;-2.0561681622483694
0;Andrea Lee;Cynthia Calvillo;2.0;0;5;1.585248157046346
0;Sean Woodson;Collin Anglin;5.0;0;7;-0.706380007803035
0;Cortney Casey;Liana Jojua;3.0;0;5;-7.879696366112925
0;Rafael Alves;Marc Diakiese;-2.0;0;-5;-2.335434676961197
0;Da-Un Jung;Kennedy Nzechukwu;-1.0;0;-5;1.4839455977877711
0;Glover Teixeira;Jan Blachowicz;-0.0;0;-2;-3.326557013491037
0;Petr Yan;Cory Sandhagen;-4.0;0;-3;0.8131583810755868
0;Islam Makhachev;Dan Hooker;-2.0;10;-5;1.7002402513398633
0;Alexander Volkov;Marcin Tybura;4.0;1;2;2.9569395675475882
0;Khamzat Chimaev;Li Jingliang;2.0;0;4;6.113746346605337
0;Magomed Ankalaev;Volkan Oezdemir;1.0;0;0;2.702314215897657
0;Amanda Ribas;Virna Jandiroba;-0.0;10;2;5.240354011376003
0;Zubaira Tukhugov;Ricardo Ramos;-1.0;0;-4;-4.542187724593934
0;Albert Duraev;Roman Kopylov;-1.0;0;0;-2.324483048933243
0;Elizeu Zaleski dos Santos;Benoit Saint Denis;-0.0;0;0;-9.018665681020144
0;Michal Oleksiejczuk;Shamil Gamzatov;-2.0;0;-2;4.539449817586946
0;Lerone Murphy;Makwan Amirkhani;-1.0;0;1;2.6995763088906686
0;Andre Petroski;Hu Yaozong;-3.0;0;1;-3.8193802747489682
0;Tagir Ulanbekov;Allan Nascimento;-1.0;0;1;-0.09582674524459776
0;Kamaru Usman;Colby Covington;1.0;0;4;-0.7857793110057016
0;Kamaru Usman;Colby Covington;1.0;0;4;-0.7857793110057016
0;Rose Namajunas;Zhang Weili;1.0;0;2;2.8775402643449217
0;Rose Namajunas;Zhang Weili;1.0;0;2;2.8775402643449217
0;Marlon Vera;Frankie Edgar;2.0;0;2;11.129591983408284
0;Shane Burgos;Billy Quarantillo;1.0;0;5;2.27520072280745
0;Justin Gaethje;Michael Chandler;3.0;0;-1;2.5599430515342547
0;Alex Pereira;Andreas Michailidis;4.0;0;3;-1.0321909416346673
0;Bobby Green;Al Iaquinta;-0.0;0;1;-0.6379323326283223
0;Chris Curtis;Phil Hawes;-2.0;0;-2;-1.4866835047947597
0;Nassourdine Imavov;Edmen Shahbazyan;1.0;0;1;-2.724217471953565
0;Ian Garry;Jordan Williams;2.0;-15;-1;7.096654962114211
0;Chris Barnett;Gian Villante;-6.0;35;-1;0.8213721020965523
0;Dustin Jacoby;John Allan;2.0;0;1;-4.887164007474486
0;Melsik Baghdasaryan;Bruno Souza;-1.0;0;0;-4.106860510482761
0;Ode Osbourne;CJ Vergara;1.0;0;5;0.561270936432644
0;Jose Aldo;Rob Font;-1.0;0;-1;-0.7912551250196787
0;Rafael Fiziev;Brad Riddell;1.0;0;0;1.429187457648001
0;Jamahal Hill;Jimmy Crute;2.0;0;5;-4.794075169236877
0;Clay Guida;Leonardo Santos;-5.0;0;-5;1.8398735086962772
0;Chris Curtis;Brendan Allen;-4.0;0;0;-8.454656837580512
0;Alex Morono;Mickey Gall;-3.0;0;-2;-1.434663271661978
0;Dusko Todorovic;Maki Pitolo;3.0;0;-1;3.4826177128893816
0;Manel Kape;Zhalgas Zhumagulov;1.0;0;2;5.21023703429913
0;Bryan Barberena;Darian Weeks;1.0;0;0;-4.558615166635866
0;Cheyanne Vlismas;Mallory Martin;-1.0;0;0;1.401808387578116
0;William Knight;Alonzo Menifield;-2.0;0;-3;0.4599683771740693
0;Ketlen Vieira;Miesha Tate;2.0;0;3;5.021321450816923
0;Sean Brady;Michael Chiesa;-3.0;0;-3;4.963825403670165
0;Claudio Puelles;Chris Gruetzemacher;2.0;0;4;9.848251504137663
0;Vince Morales;Louis Smolka;-2.0;0;2;-0.6735251237191728
0;Taila Santos;Joanne Wood;-0.0;0;3;7.496389385134534
0;Rani Yahya;Kyung Ho Kang;-3.0;0;-6;-2.9897944516314503
0;Adrian Yanez;Davey Grant;-1.0;0;1;7.948144041287637
0;Pat Sabatini;Tucker Lutz;-0.0;0;-2;-3.6715332963715888
0;Rafa Garcia;Natan Levy;-2.0;0;-1;2.847423287268048
0;Loopy Godinez;Loma Lookboonmee;1.0;0;0;-2.3655516540380708
0;Cody Durden;Aoriqileng;-0.0;-10;-2;-2.2423458387235877
0;Shayilan Nuerdanbieke;Sean Soriano;-1.0;0;-1;4.575042608677796
0;Luana Pinheiro;Sam Hughes;-3.0;0;-2;0.39152070199935657
0;Calvin Kattar;Giga Chikadze;-1.0;0;-2;-0.41616186506225317
0;Jake Collier;Chase Sherman;-1.0;-20;0;-1.0595700117045526
0;Brandon Royval;Rogerio Bontorin;4.0;0;1;0.30938349178970137
0;Katlyn Chookagian;Jennifer Maia;5.0;0;4;0.22724628158004614
0;Viacheslav Borshchev;Dakota Bush;1.0;0;-4;-2.417571887170852
0;Bill Algeo;Joanderson Brito;4.0;0;1;-5.6756812254871765
0;Jamie Pickett;Joseph Holmes;-2.0;0;0;-6.844767517471269
0;Court McGee;Ramiz Brahimaj;1.0;0;3;-7.931716599245707
0;Brian Kelleher;Kevin Croom;-5.0;10;-7;-0.9035093123062076
0;TJ Brown;Charles Rosa;-0.0;0;3;3.74271887855329
0;Sean Strickland;Jack Hermansson;-0.0;0;-1;2.7160037509325994
0;Nick Maximov;Punahele Soriano;1.0;0;4;5.0842933119776585
0;Shavkat Rakhmonov;Carlston Harris;1.0;0;1;7.291046359610396
0;Brendan Allen;Sam Alvey;-0.0;0;0;9.645646385620513
0;Bryan Battle;Tresean Gore;1.0;0;2;0.2518874446429427
0;Julian Erosa;Steven Peterson;3.0;0;4;-0.8268479161105293
0;John Castaneda;Miles Johns;-1.0;0;5;-2.280676536821427
0;Hakeem Dawodu;Michael Trizano;-3.0;0;2;-0.49829907527190836
0;Chidi Njokuani;Marc-Andre Barriault;2.0;0;6;-1.133493500893242
0;Alexis Davis;Julija Stoliarenko;-1.0;0;2;-8.509414977720281
0;Jailton Almeida;Danilo Marques;-3.0;0;2;5.497717270032924
0;Phil Rowe;Jason Witt;5.0;0;10;3.693436552427497
0;Malcolm Gordon;Denys Bondar;1.0;0;2;-2.1081883953811507
0;Francis Ngannou;Ciryl Gane;-0.0;5;2;-3.6003477141898874
0;Deiveson Figueiredo;Brandon Moreno;-2.0;0;-2;-5.971375182241935
0;Deiveson Figueiredo;Brandon Moreno;-2.0;0;-2;-5.971375182241935
0;Michel Pereira;Andre Fialho;1.0;0;-1;-0.5010369822788969
0;Said Nurmagomedov;Cody Stamann;2.0;-10;6;2.4038823521359096
0;Michael Morales;Trevin Giles;-0.0;-15;5;6.880360308562119
0;Victor Henry;Raoni Barcelos;-0.0;0;1;0.008213721020965523
0;Jack Della Maddalena;Pete Rodriguez;2.0;0;2;-0.1752260484472645
0;Tony Gravely;Saimon Oliveira;1.0;0;-3;0.4380651211181612
0;Matt Frevola;Genaro Valdez;-0.0;0;-1;-1.5989376920812886
0;Vanessa Demopoulos;Silvana Gomez Juarez;-1.0;10;-6;3.7947391116860714
0;Jasmine Jasudavicius;Kay Hansen;5.0;10;5;-10.453328952682122
0;Derrick Lewis;Chris Daukaus;-0.0;10;3;-4.6298007488175665
0;Belal Muhammad;Stephen Thompson;-1.0;0;-3;5.407366338802302
0;Amanda Lemos;Angela Hill;1.0;0;1;2.3546000260101168
0;Ricky Simon;Raphael Assuncao;1.0;0;3;10.119304297829524
0;Mateusz Gamrot;Diego Ferreira;1.0;0;-4;5.894713786046257
0;Israel Adesanya;Robert Whittaker;4.0;0;7;-1.41276001560607
0;Tai Tuivasa;Derrick Lewis;-1.0;4;-4;8.101466833678995
0;Jared Cannonier;Derek Brunson;-2.0;0;0;0.19712930450317254
0;Cub Swanson;Darren Elkins;-2.0;0;-1;-0.5366297733697475
0;Gerald Meerschaert;Dustin Stoltzfus;1.0;0;2;-3.909731205979589
0;Justin Tafa;Harry Hunsucker;-2.0;23;-1;4.941922147614256
0;Melissa Gatto;Sijara Eubanks;1.0;0;2;11.014599889114766
0;Renato Moicano;Alexander Hernandez;2.0;0;0;-3.364887711588876
0;Bobby Green;Nasrat Haqparast;-0.0;0;-1;-8.950218005845432
0;Andrei Arlovski;Jared Vanderaa;-1.0;-25;-3;-13.267897355866308
0;Charles Jourdain;Andre Ewell;1.0;0;-6;7.849579389036052
0;Raquel Pennington;Macy Chiasson;-4.0;-10;-5;-2.8884918923728757
0;Don'Tale Mayes;Josh Parisian;2.0;-5;2;2.551729330513289
0;Casey O'Neill;Roxanne Modafferi;-1.0;0;0;15.036585282380884
0;Kyler Phillips;Marcelo Rojo;-0.0;0;1;6.943332169722855
0;Carlos Ulberg;Fabio Cherant;3.0;0;3;-4.049364463336003
0;Jordan Leavitt;Matt Sayles;2.0;0;3;1.2758646652566445
0;Ronnie Lawrence;Mana Martinez;-2.0;0;-2;-3.781049576651129
0;Jacob Malkoun;AJ Dobson;-4.0;0;-3;3.6030856211968763
0;Douglas Silva de Andrade;Sergey Morozov;1.0;0;1;-3.9781788811543017
0;Jeremiah Wells;Blood Diamond;-2.0;0;-2;-1.6947644373258863
0;Maxim Grishin;William Knight;5.0;0;5;-3.920682834007543
0;Colby Covington;Jorge Masvidal;-0.0;0;-2;3.2772746873652436
0;Jamahal Hill;Johnny Walker;-2.0;0;-3;-0.8651786142083684
0;Kyle Daukaus;Jamie Pickett;1.0;0;-4;4.498381212482118
0;Rafael Dos Anjos;Renato Moicano;-3.0;0;-2;-4.566828887656831
0;Bryce Mitchell;Edson Barboza;-1.0;0;-5;8.701068468209478
0;Kevin Holland;Alex Oliveira;4.0;15;5;4.706462145013244
0;Parker Porter;Alan Baudot;-3.0;22;-4;-2.778975612093335
0;Jim Miller;Nikolas Motta;-1.0;0;1;-9.445779174110351
0;Joaquin Buckley;Abdul Razak Alhassan;-0.0;0;3;8.709282189230443
0;Serghei Spivac;Greg Hardy;-2.0;-5;-2;6.4915775135697515
0;Jalin Turner;Jamie Mullarkey;3.0;0;3;0.7501865199148511
0;Marina Rodriguez;Yan Xiaonan;1.0;0;2;-2.1328295584440475
0;David Onama;Gabriel Benitez;3.0;0;3;5.976850996255912
0;Stephanie Egger;Jessica-Rose Clark;1.0;0;4;0.706380007803035
0;Chas Skelly;Mark Striegl;3.0;0;2;-3.11847608095991
0;Gloria de Paula;Diana Belbita;-2.0;0;-1;-1.04588047666961
0;Nicolae Negumereanu;Kennedy Nzechukwu;-5.0;0;-5;2.225918396681657
0;Maryna Moroz;Mariya Agapova;1.0;0;-1;-5.579854480242578
0;Umar Nurmagomedov;Brian Kelleher;2.0;0;3;9.533392198333983
0;Chad Anheliger;Jesse Strader;-1.0;0;-6;-4.490167491461152
0;Jonathan Pearce;Christian Rodriguez;5.0;0;0;-5.629136806368372
0;Mario Bautista;Jay Perrin;2.0;0;2;0.043806512111816125
0;Tim Elliott;Tagir Ulanbekov;-0.0;0;-4;-4.618849120789612
0;Ludovit Klein;Devonte Smith;-2.0;0;-4;1.5660828079974263
0;Dustin Jacoby;Michal Oleksiejczuk;3.0;0;2;-6.885836122576097
0;Islam Makhachev;Bobby Green;-0.0;0;-1;5.130837731096463
0;Wellington Turman;Misha Cirkunov;-3.0;0;-5;9.399234754991546
0;Priscila Cachoeira;Ji Yeon Kim;-0.0;0;-7;-1.1636104779701157
0;Arman Tsarukyan;Joel Alvarez;-8.0;0;-5;3.6112993422178414
0;Armen Petrosyan;Gregory Rodrigues;-0.0;0;-4;-1.2922921072985756
0;Ignacio Bahamondes;Rong Zhu;6.0;0;4;-2.5270881674503927
0;Josiane Nunes;Ramona Pascual;-5.0;0;1;5.248567732396969
0;Terrance McKinney;Fares Ziam;-3.0;0;-2;-2.51339863241545
0;Jonathan Martinez;Alejandro Perez;2.0;0;3;4.6298007488175665
0;Ramiz Brahimaj;Micheal Gillmore;-1.0;0;0;5.642826341403314
0;Carlos Hernandez;Victor Altamirano;-0.0;0;-3;2.7543344490304387
0;Charles Oliveira;Dustin Poirier;1.0;0;2;0.7419727988938856
0;Julianna Pena;Amanda Nunes;-2.0;0;0;1.2211065251168745
0;Geoff Neal;Santiago Ponzinibbio;-1.0;0;2;3.920682834007543
0;Kai Kara-France;Cody Garbrandt;-4.0;0;4;1.7194056003887828
0;Sean O'Malley;Raulian Paiva;3.0;0;3;-0.9801707085018857
0;Josh Emmett;Dan Ige;-1.0;0;-1;-6.423129838395039
0;Magomed Ankalaev;Thiago Santos;1.0;0;-1;8.40263660444773
0;Song Yadong;Marlon Moraes;2.0;0;0;9.601839873508696
0;Sodiq Yusuff;Alex Caceres;-1.0;0;-2;4.911805170537383
0;Dominick Cruz;Pedro Munhoz;2.0;0;3;-1.4976351328227138
